defect_id,defect_type,material_grade,product_id,date,dataset
1902,1151,Grade 2,290,2020-12-01,Training
2330,1072,Grade 2P,7273,2021-01-03,Training
4302,1151,Grade 1,1407,2020-12-31,Training
1544,1098,Grade AP,2322,2020-12-13,Training
1114,1041,Grade AP,9939,2020-12-31,Training
100,1086,Grade 2,15429,2020-12-01,Training
4558,1171,Grade 2,10948,2021-01-27,Training
2919,1052,Grade 2,11694,2021-01-27,Training
6574,1079,Grade 1P,15671,2020-12-13,Test
1448,1098,Grade AP,7732,2021-01-23,Training
2790,1099,Grade 1P,3905,2021-01-23,Training
4956,1045,Grade 1P,5439,2020-12-24,Training
4236,1151,Grade 1,1407,2020-12-31,Training
3934,1060,Grade B1,6131,2021-01-07,Training
1088,1084,Grade 1P,5985,2021-01-13,Training
2311,1072,Grade 2P,7273,2021-01-03,Training
866,1098,Grade A,3851,2021-01-23,Training
5132,1052,Grade 2,1266,2021-01-08,Test
908,1098,Grade A,1471,2021-01-23,Training
6115,1099,,6335,2020-12-17,Test
109,1098,Grade 2,4710,2020-12-17,Training
4156,1077,Grade 1P,9184,2020-12-31,Training
5794,1077,Grade 1P,19831,2020-12-31,Test
5664,1098,Grade AP,12805,2020-12-23,Test
3983,1060,Grade B1,6131,2021-01-07,Training
3452,1041,Grade 2,2051,2020-12-24,Training
4387,1171,Grade 1P,2785,2021-01-27,Training
2460,1078,Grade 2P,7408,2020-12-24,Training
5682,1078,Grade KP,206,2020-12-07,Test
787,1098,Grade A,7204,2021-01-23,Training
6595,1099,Grade B1,12779,2021-01-18,Test
932,1098,Grade A,1471,2021-01-23,Training
2952,1098,Grade 1,13767,2021-01-24,Training
5598,1078,Grade WP,16820,2020-12-21,Test
4499,1171,Grade 1P,6020,2021-01-27,Training
2959,1052,Grade 1,6802,2021-01-11,Training
1837,1171,Grade 2,134,2020-12-04,Training
2807,1078,Grade 1P,2252,2021-01-14,Training
6345,1086,Grade 2,7339,2021-01-23,Test
4453,1171,Grade 2P,18070,2021-01-27,Training
1099,1099,Grade 1P,13199,2021-01-19,Training
1126,1041,Grade AP,11980,2020-12-31,Training
5557,1041,Grade 2,1446,2020-12-10,Test
2319,1072,Grade 2P,7273,2021-01-03,Training
2269,1099,Grade 1P,8624,2020-12-01,Training
6415,1151,Grade KP,3405,2021-01-04,Test
814,1098,Grade A,7204,2021-01-23,Training
2867,1099,,2289,2021-01-05,Training
2945,1052,Grade 1,11731,2021-01-24,Training
4990,1045,Grade 1P,127,2020-12-24,Training
6534,1030,Grade 1P,6777,2021-01-07,Test
1659,1000,Grade 1P,18433,2020-12-24,Training
5526,1072,Grade 2,1123,2020-12-26,Test
4448,1171,Grade 2P,18070,2021-01-27,Training
6649,1171,Grade 2,9346,2020-12-04,Test
4689,1041,Grade 2,10629,2020-12-15,Training
4850,1045,Grade B1,8753,2020-12-16,Training
2761,1001,,15119,2020-12-17,Training
5152,1052,Grade 2,2173,2021-01-08,Test
6362,1098,Grade A,7204,2021-01-23,Test
3548,1078,Grade P1,1839,2020-12-21,Training
1292,1030,Grade 1P,8574,2021-01-07,Training
3543,1078,Grade WP,16820,2020-12-21,Training
3221,1078,Grade 1,3935,2021-01-11,Training
4278,1151,Grade 1,1407,2020-12-31,Training
5932,1058,Grade 2,3357,2021-01-27,Test
4375,1045,Grade B1,3196,2020-12-04,Training
4069,1030,Grade B1,8867,2021-01-07,Training
4827,1060,Grade 1,1245,2021-01-02,Training
2592,1086,Grade 2,3082,2020-12-01,Training
3539,1098,Grade A,18898,2021-01-23,Training
3714,1077,Grade 2P,297,2020-12-23,Training
4684,1041,Grade 2,10629,2020-12-15,Training
3594,1041,Grade AP,4474,2020-12-31,Training
2700,1098,Grade 2,4710,2020-12-17,Training
87,1086,Grade 2,15429,2020-12-01,Training
5973,1041,Grade 2,15154,2020-12-15,Test
1209,1084,Grade 2P,8990,2020-12-25,Training
6335,1086,Grade 2,7339,2021-01-23,Test
5513,1052,Grade 1,6865,2020-12-26,Test
2910,1052,Grade 2,11694,2021-01-27,Training
5186,1099,Grade 1P,8624,2020-12-01,Test
4535,1171,Grade 1P,6020,2021-01-27,Training
2228,1052,Grade 1,7171,2020-12-29,Training
6716,1030,Grade 2,6078,2021-01-23,Test
523,1041,Grade 1,5242,2021-01-18,Training
1775,1171,Grade 2,9346,2020-12-04,Training
834,1098,Grade A,3851,2021-01-23,Training
3105,1151,Grade 1,2918,2021-01-08,Training
6247,1079,Grade 1,5357,2021-01-18,Test
443,1000,,9759,2021-01-13,Training
632,1084,Grade 1,8301,2020-12-05,Training
344,1045,Grade 2,11694,2021-01-27,Training
4820,1045,Grade B1,477,2021-01-02,Training
1749,1171,Grade 2,9346,2020-12-04,Training
930,1098,Grade A,1471,2021-01-23,Training
4538,1171,Grade 1P,6020,2021-01-27,Training
300,1098,,1312,2021-01-05,Training
1057,1151,Grade 1P,10614,2021-01-13,Training
4527,1171,Grade 1P,6020,2021-01-27,Training
3051,1078,Grade 1,3974,2021-01-06,Training
1178,1041,Grade 2P,3993,2020-12-04,Training
3495,1084,Grade 2,7079,2021-01-23,Training
4024,1078,,13081,2021-01-07,Training
3182,1078,Grade 1,8888,2020-12-16,Training
1566,1099,Grade B1,3727,2021-01-18,Training
2684,1060,Grade 1,3335,2021-01-26,Training
2900,1001,Grade 1,4096,2021-01-27,Training
5263,1072,Grade 2P,10809,2021-01-21,Test
5809,1151,Grade 1,1407,2020-12-31,Test
949,1151,Grade KP,3405,2021-01-04,Training
5351,1078,Grade 1P,10010,2021-01-14,Test
5595,1098,Grade A,5243,2021-01-23,Test
2838,1098,,4419,2020-12-17,Training
12,1072,Grade 2P,7273,2021-01-03,Training
1122,1041,Grade AP,4474,2020-12-31,Training
5251,1078,Grade 2P,7408,2020-12-24,Test
3838,1060,Grade W1,1730,2021-01-22,Training
3354,1072,Grade 2,1123,2020-12-26,Training
647,1041,Grade 1,16864,2020-12-10,Training
2954,1099,Grade 1,13767,2021-01-24,Training
4993,1045,Grade 1P,10017,2020-12-24,Training
2143,1052,Grade 2,2173,2021-01-08,Training
6278,1151,Grade 1P,660,2020-12-17,Test
1324,1030,Grade 1P,8574,2021-01-07,Training
2649,1086,Grade 2,3082,2020-12-01,Training
5918,1052,Grade 2,3719,2021-01-27,Test
6179,1079,,10127,2021-01-01,Test
2099,1052,Grade 2,6702,2021-01-08,Training
2485,1072,Grade 2,3561,2020-12-24,Training
4336,1052,Grade B1,2368,2020-12-04,Training
5097,1078,Grade 1P,1245,2020-12-03,Training
2707,1098,Grade 2,4710,2020-12-17,Training
6209,1000,Grade 1,5725,2021-01-24,Test
658,1041,Grade 1,16864,2020-12-10,Training
434,1000,Grade 1,9759,2021-01-13,Training
4908,1151,Grade 2,7472,2021-01-10,Training
2425,1078,Grade 2P,10363,2020-12-24,Training
6748,1086,Grade B1,14168,2020-12-16,Test
3600,1041,Grade AP,11980,2020-12-31,Training
3141,1078,Grade 1,25846,2021-01-18,Training
4178,1077,Grade 1P,862,2020-12-31,Training
2100,1052,Grade 2,6702,2021-01-08,Training
2034,1151,Grade 1,15671,2020-12-23,Training
3287,1052,Grade 1,6865,2020-12-26,Training
2727,1053,Grade B1,1786,2020-12-29,Training
843,1098,Grade A,3851,2021-01-23,Training
1092,1099,Grade 1P,2272,2021-01-19,Training
6507,1030,Grade 1P,8574,2021-01-07,Test
2138,1052,Grade 2,2173,2021-01-08,Training
5912,1171,Grade 2,7613,2021-01-27,Test
5609,1079,Grade 2P,1257,2021-01-06,Test
6457,1041,Grade AP,16453,2020-12-31,Test
4633,1058,Grade 2,3357,2021-01-27,Training
861,1098,Grade A,3851,2021-01-23,Training
5123,1052,Grade 2,6702,2021-01-08,Test
3902,1030,Grade 1P,2084,2021-01-07,Training
1453,1098,Grade AP,7732,2021-01-23,Training
3434,1052,Grade KP,29895,2020-12-22,Training
4295,1151,Grade 1,1407,2020-12-31,Training
2896,1099,Grade 1,13010,2020-12-15,Training
5279,1052,Grade 1,6078,2020-12-18,Test
3814,1078,Grade 1P,11809,2020-12-19,Training
6312,1041,Grade 1,10431,2020-12-10,Test
5642,1078,Grade 2P,297,2020-12-23,Test
1750,1171,Grade 2,9346,2020-12-04,Training
698,1079,Grade K1,10954,2021-01-15,Training
3072,1001,Grade 1,19593,2021-01-06,Training
3300,1052,Grade 1,6865,2020-12-26,Training
4303,1151,Grade 1,1407,2020-12-31,Training
188,1039,Grade 1P,5896,2021-01-14,Training
4012,1078,,13081,2021-01-07,Training
291,1098,,3119,2021-01-05,Training
1743,1171,Grade 2,9346,2020-12-04,Training
5790,1077,Grade 1P,9184,2020-12-31,Test
4917,1045,Grade 1P,6594,2021-01-09,Training
5454,1098,Grade 1,70,2020-12-26,Test
2435,1078,Grade 2P,2767,2020-12-24,Training
169,1039,Grade 1P,5896,2021-01-14,Training
3416,1041,Grade 2,1446,2020-12-10,Training
3798,1045,Grade 1P,6836,2021-01-20,Training
2506,1072,Grade 2P,16191,2021-01-21,Training
6032,1151,Grade 1P,17217,2021-01-17,Test
3515,1084,Grade 2,7079,2021-01-23,Training
1689,1171,Grade 2,2913,2020-12-04,Training
1591,1099,Grade 1P,12630,2021-01-09,Training
4696,1041,Grade 2,1300,2020-12-15,Training
1343,1030,Grade 1P,8574,2021-01-07,Training
4645,1058,Grade 2,3357,2021-01-27,Training
1737,1171,Grade 2,9346,2020-12-04,Training
3829,1078,Grade KP,206,2020-12-07,Training
3184,1078,Grade 1,8888,2020-12-16,Training
2612,1086,Grade 2,3082,2020-12-01,Training
6456,1041,Grade AP,16453,2020-12-31,Test
5612,1098,Grade 1P,17778,2021-01-06,Test
5999,1151,Grade 2,12034,2021-01-09,Test
3695,1077,Grade 2P,12832,2020-12-23,Training
210,1039,Grade 1P,5896,2021-01-14,Training
2122,1052,Grade 2,1266,2021-01-08,Training
3277,1052,Grade 1,6865,2020-12-26,Training
2256,1099,Grade 1P,8624,2020-12-01,Training
5160,1052,Grade 2,3692,2021-01-08,Test
3449,1041,Grade 2,13810,2020-12-24,Training
73,1086,Grade 2,15429,2020-12-01,Training
4328,1052,Grade B1,2368,2020-12-04,Training
4348,1052,Grade B1,3127,2020-12-04,Training
2202,1052,Grade 2,3692,2021-01-08,Training
4159,1077,Grade 1P,9184,2020-12-31,Training
1569,1099,Grade B1,3727,2021-01-18,Training
4084,1077,Grade 1P,5157,2021-01-07,Training
3264,1052,Grade 1,6865,2020-12-26,Training
4399,1171,Grade 1P,2785,2021-01-27,Training
2158,1052,Grade 2,2173,2021-01-08,Training
5665,1098,Grade AP,12805,2020-12-23,Test
6703,1079,Grade 2,1494,2021-01-23,Test
1881,1151,Grade 2,17137,2020-12-01,Training
2647,1086,Grade 2,3082,2020-12-01,Training
1236,1151,Grade 2P,18371,2020-12-23,Training
6279,1151,Grade 1P,660,2020-12-17,Test
2928,1001,Grade 2,7759,2021-01-27,Training
1470,1099,Grade 1,488,2021-01-02,Training
1263,1151,Grade 2P,18669,2020-12-23,Training
6718,1041,Grade 1P,3516,2020-12-25,Test
6601,1098,Grade 1P,22328,2020-12-03,Test
1723,1171,Grade 2,2913,2020-12-04,Training
1956,1079,Grade 2,17773,2021-01-23,Training
1384,1045,Grade B1,5440,2020-12-04,Training
6280,1151,Grade 1P,660,2020-12-17,Test
4090,1077,Grade 1P,5157,2021-01-07,Training
113,1098,Grade 2,4710,2020-12-17,Training
5722,1060,Grade B1,6131,2021-01-07,Test
2882,1052,,685,2021-01-01,Training
1443,1098,Grade AP,7732,2021-01-23,Training
5371,1052,,685,2021-01-01,Test
4142,1077,Grade 1P,9184,2020-12-31,Training
2029,1041,Grade B1,5072,2020-12-25,Training
6214,1000,Grade 1,7263,2021-01-24,Test
6590,1098,Grade 1P,7618,2021-01-21,Test
512,1151,Grade 1,3405,2021-01-08,Training
4866,1098,Grade 1P,6267,2021-01-21,Training
6549,1098,Grade 1P,5192,2020-12-21,Test
5088,1099,Grade B1,2792,2020-12-25,Training
6134,1039,Grade 1P,5896,2021-01-14,Test
4620,1058,Grade 2,3357,2021-01-27,Training
5800,1077,Grade 1P,862,2020-12-31,Test
5907,1171,Grade 1P,6020,2021-01-27,Test
3048,1001,Grade 1,3796,2021-01-06,Training
3755,1078,Grade 2P,18669,2020-12-23,Training
5392,1052,Grade 1,3554,2021-01-24,Test
5807,1151,Grade 1,1407,2020-12-31,Test
252,1072,,328,2020-12-18,Training
1428,1098,Grade AP,7732,2021-01-23,Training
4643,1058,Grade 2,3357,2021-01-27,Training
355,1099,Grade 2,13550,2021-01-24,Training
4922,1045,Grade 1P,2617,2021-01-17,Training
4921,1078,Grade 1P,15561,2021-01-17,Training
3163,1078,Grade 1,8888,2020-12-16,Training
4582,1052,Grade 2,3719,2021-01-27,Training
462,1151,Grade 2,556,2021-01-17,Training
3938,1060,Grade B1,6131,2021-01-07,Training
484,1098,Grade 2,1745,2021-01-20,Training
1119,1041,Grade AP,4474,2020-12-31,Training
803,1098,Grade A,7204,2021-01-23,Training
4706,1041,Grade 2,12873,2020-12-15,Training
303,1098,,1312,2021-01-05,Training
2938,1052,Grade 1,7827,2021-01-24,Training
3572,1041,Grade 2P,12655,2020-12-19,Training
26,1099,Grade 1,6734,2020-12-25,Training
3805,1078,Grade 1P,10789,2020-12-19,Training
2377,1151,Grade 2,10249,2021-01-11,Training
1796,1171,Grade 2,134,2020-12-04,Training
5125,1052,Grade 2,6702,2021-01-08,Test
4038,1078,Grade B1,9250,2021-01-07,Training
2718,1053,Grade B1,8451,2020-12-29,Training
229,1099,Grade 2,41,2021-01-10,Training
3273,1052,Grade 1,6865,2020-12-26,Training
3588,1041,Grade AP,9939,2020-12-31,Training
5919,1052,Grade 2,3719,2021-01-27,Test
2856,1072,,328,2020-12-18,Training
4291,1151,Grade 1,1407,2020-12-31,Training
5293,1086,Grade 2,9822,2020-12-01,Test
2370,1099,Grade 2,11405,2021-01-11,Training
4773,1060,Grade 1,9580,2021-01-09,Training
5904,1171,Grade 1P,6020,2021-01-27,Test
1619,1000,Grade 1P,14536,2020-12-24,Training
612,1052,Grade 1,6714,2020-12-04,Training
4182,1077,Grade 1P,862,2020-12-31,Training
1098,1099,Grade 1P,13199,2021-01-19,Training
5463,1078,Grade 1,25846,2021-01-18,Test
6635,1171,Grade 2,2913,2020-12-04,Test
4661,1058,Grade 2,3357,2021-01-27,Training
203,1039,Grade 1P,5896,2021-01-14,Training
3185,1078,Grade 1,8888,2020-12-16,Training
3526,1098,Grade A,7204,2021-01-23,Training
842,1098,Grade A,3851,2021-01-23,Training
4007,1078,,13081,2021-01-07,Training
1235,1151,Grade 2P,18371,2020-12-23,Training
5103,1078,Grade B1,808,2020-12-30,Training
1614,1000,Grade 1P,14536,2020-12-24,Training
6305,1041,Grade 1,16864,2020-12-10,Test
3923,1060,Grade B1,6131,2021-01-07,Training
4340,1052,Grade B1,2368,2020-12-04,Training
4926,1041,Grade 1P,333,2021-01-17,Training
5439,1099,Grade 1,4920,2021-01-06,Test
6330,1086,Grade 2,7339,2021-01-23,Test
2682,1060,Grade 1,3335,2021-01-26,Training
3851,1030,Grade 1P,8574,2021-01-07,Training
662,1041,Grade 1,16864,2020-12-10,Training
795,1098,Grade A,7204,2021-01-23,Training
2847,1072,,328,2020-12-18,Training
4786,1060,Grade 1,9580,2021-01-09,Training
1364,1030,Grade 1P,11039,2021-01-07,Training
4898,1151,Grade 2,7472,2021-01-10,Training
4522,1171,Grade 1P,6020,2021-01-27,Training
2359,1072,Grade 2P,7273,2021-01-03,Training
5105,1078,Grade B1,808,2020-12-30,Training
5884,1171,Grade 1P,2785,2021-01-27,Test
4782,1060,Grade 1,9580,2021-01-09,Training
2827,1078,Grade 1P,10010,2021-01-14,Training
5140,1052,Grade 2,2173,2021-01-08,Test
4246,1151,Grade 1,1407,2020-12-31,Training
5755,1030,Grade B1,10123,2021-01-07,Test
1785,1171,Grade 2,134,2020-12-04,Training
2318,1072,Grade 2P,7273,2021-01-03,Training
808,1098,Grade A,7204,2021-01-23,Training
862,1098,Grade A,3851,2021-01-23,Training
3467,1078,Grade 1,860,2021-01-23,Training
3016,1078,Grade 1,2599,2020-12-23,Training
4709,1041,Grade 2,908,2020-12-15,Training
219,1099,Grade 2,41,2021-01-10,Training
1293,1030,Grade 1P,8574,2021-01-07,Training
587,1151,Grade 1,16453,2020-12-17,Training
43,1099,Grade B1,16315,2020-12-18,Training
1239,1151,Grade 2P,13540,2020-12-23,Training
5470,1078,Grade 1,3423,2021-01-18,Test
6537,1078,Grade B1,4744,2021-01-07,Test
1897,1151,Grade 2,290,2020-12-01,Training
5897,1171,Grade 1P,6020,2021-01-27,Test
4725,1041,Grade 2,7713,2020-12-15,Training
5579,1078,Grade 2,6196,2021-01-23,Test
1076,1151,Grade 1P,5377,2021-01-13,Training
723,1086,Grade 2,7339,2021-01-23,Training
1510,1098,Grade AP,6847,2020-12-13,Training
675,1041,Grade 1,9116,2020-12-10,Training
5382,1052,Grade 2,11694,2021-01-27,Test
4564,1019,Grade 2,3719,2021-01-27,Training
902,1098,Grade A,3851,2021-01-23,Training
3610,1041,Grade AP,3009,2020-12-31,Training
5764,1077,Grade 1P,5157,2021-01-07,Test
2365,1099,Grade 2,11405,2021-01-11,Training
5373,1045,Grade B1,7912,2020-12-15,Test
5723,1060,Grade B1,6131,2021-01-07,Test
4494,1171,Grade 1P,6020,2021-01-27,Training
3079,1151,Grade 1,5544,2021-01-06,Training
6240,1098,Grade 2,1745,2021-01-20,Test
5512,1052,Grade 1,6865,2020-12-26,Test
1879,1151,Grade 2,17137,2020-12-01,Training
1774,1171,Grade 2,9346,2020-12-04,Training
4852,1045,Grade B1,8753,2020-12-16,Training
2742,1053,Grade W1P,17860,2020-12-29,Training
1988,1041,Grade 1P,3516,2020-12-25,Training
5883,1171,Grade 1P,2785,2021-01-27,Test
3170,1078,Grade 1,8888,2020-12-16,Training
3877,1030,Grade 1P,8574,2021-01-07,Training
736,1086,Grade 2,7339,2021-01-23,Training
6671,1171,Grade 2,134,2020-12-04,Test
4011,1078,,13081,2021-01-07,Training
2590,1086,Grade 2,3082,2020-12-01,Training
1260,1151,Grade 2P,2449,2020-12-23,Training
2109,1052,Grade 2,1266,2021-01-08,Training
5601,1078,Grade WP,3569,2020-12-21,Test
5368,1151,,3299,2021-01-05,Test
903,1098,Grade A,3851,2021-01-23,Training
433,1000,Grade 1,9759,2021-01-13,Training
4610,1058,Grade 2,3357,2021-01-27,Training
2493,1072,Grade 2P,10809,2021-01-21,Training
5266,1072,Grade 2P,10809,2021-01-21,Test
6113,1099,,6335,2020-12-17,Test
1227,1098,Grade KP,16467,2020-12-10,Training
3749,1078,Grade 2P,11853,2020-12-23,Training
4221,1151,Grade 1,1407,2020-12-31,Training
3540,1078,Grade WP,16820,2020-12-21,Training
3882,1030,Grade 1P,8574,2021-01-07,Training
1101,1099,Grade 1P,13199,2021-01-19,Training
2077,1052,Grade 2,6702,2021-01-08,Training
6100,1098,Grade 2,4710,2020-12-17,Test
3341,1072,Grade 2,1123,2020-12-26,Training
5690,1030,Grade 1P,5283,2021-01-07,Test
1793,1171,Grade 2,134,2020-12-04,Training
4839,1045,Grade B1,8753,2020-12-16,Training
4664,1058,Grade 2,3357,2021-01-27,Training
5375,1099,Grade 1,13010,2020-12-15,Test
192,1039,Grade 1P,5896,2021-01-14,Training
2395,1151,Grade 2,17915,2021-01-11,Training
1131,1041,Grade AP,11980,2020-12-31,Training
5745,1078,Grade B1,9250,2021-01-07,Test
3858,1030,Grade 1P,8574,2021-01-07,Training
6697,1151,Grade 2,6430,2020-12-01,Test
309,1079,,546,2021-01-01,Training
2840,1019,,616,2020-12-18,Training
1297,1030,Grade 1P,8574,2021-01-07,Training
70,1086,Grade 2,15429,2020-12-01,Training
3883,1030,Grade 1P,8574,2021-01-07,Training
3468,1078,Grade 1,860,2021-01-23,Training
5812,1151,Grade 1,1407,2020-12-31,Test
836,1098,Grade A,3851,2021-01-23,Training
2719,1053,Grade B1,5426,2020-12-29,Training
1461,1099,Grade B1,8009,2021-01-23,Training
4006,1078,,13081,2021-01-07,Training
238,1045,,7409,2020-12-18,Training
92,1086,Grade 2,15429,2020-12-01,Training
2539,1052,Grade 1,6078,2020-12-18,Training
4960,1045,Grade 1P,4978,2020-12-24,Training
4673,1041,Grade 2,4014,2020-12-15,Training
3252,1052,Grade 1,5034,2020-12-26,Training
6739,1041,Grade B1,5072,2020-12-25,Test
5645,1078,Grade 2P,13164,2020-12-23,Test
4197,1151,Grade 1,1407,2020-12-31,Training
1006,1151,Grade KP,3405,2021-01-04,Training
6476,1084,Grade 2P,8990,2020-12-25,Test
2467,1078,Grade 2P,7408,2020-12-24,Training
5165,1052,Grade 2,3692,2021-01-08,Test
1537,1098,Grade AP,17636,2020-12-13,Training
6645,1171,Grade 2,2913,2020-12-04,Test
416,1045,Grade 1,285,2021-01-24,Training
4048,1030,Grade B1,4744,2021-01-07,Training
6483,1098,Grade KP,16467,2020-12-10,Test
3296,1052,Grade 1,6865,2020-12-26,Training
2941,1052,Grade 1,7827,2021-01-24,Training
4286,1151,Grade 1,1407,2020-12-31,Training
6160,1019,,2712,2020-12-18,Test
5383,1045,Grade 2,11694,2021-01-27,Test
5498,1052,Grade 1,6714,2020-12-04,Test
638,1084,Grade 1,6078,2020-12-05,Training
503,1151,Grade 1,1040,2021-01-08,Training
5257,1078,Grade 2P,7408,2020-12-24,Test
725,1086,Grade 2,7339,2021-01-23,Training
3846,1030,Grade 1P,8574,2021-01-07,Training
762,1086,Grade 2,7339,2021-01-23,Training
3082,1099,Grade 1,3041,2021-01-06,Training
6514,1030,Grade 1P,8574,2021-01-07,Test
3669,1060,Grade 1,15660,2020-12-25,Training
3840,1060,Grade W1,1730,2021-01-22,Training
5847,1052,Grade B1,2368,2020-12-04,Test
601,1151,Grade 1P,660,2020-12-17,Training
4653,1058,Grade 2,3357,2021-01-27,Training
1073,1151,Grade 1P,5377,2021-01-13,Training
1947,1079,Grade 2,17773,2021-01-23,Training
1652,1000,Grade 1P,18433,2020-12-24,Training
6608,1045,Grade 1P,5439,2020-12-24,Test
1705,1171,Grade 2,2913,2020-12-04,Training
5508,1052,Grade 1,5034,2020-12-26,Test
3531,1098,Grade A,5243,2021-01-23,Training
86,1086,Grade 2,15429,2020-12-01,Training
6099,1098,Grade 2,4710,2020-12-17,Test
3747,1078,Grade 2P,11853,2020-12-23,Training
1034,1041,Grade 2P,12655,2020-12-19,Training
5115,1052,Grade 2,6702,2021-01-08,Test
3668,1060,Grade 1,15660,2020-12-25,Training
2149,1052,Grade 2,2173,2021-01-08,Training
4183,1077,Grade 1P,862,2020-12-31,Training
1205,1084,Grade 2P,8990,2020-12-25,Training
2030,1041,Grade B1,5072,2020-12-25,Training
626,1041,Grade 2,749,2021-01-23,Training
6140,1039,Grade 1P,5896,2021-01-14,Test
571,1098,Grade 1P,2182,2021-01-28,Training
1842,1171,Grade 2,134,2020-12-04,Training
1339,1030,Grade 1P,8574,2021-01-07,Training
4158,1077,Grade 1P,9184,2020-12-31,Training
6444,1151,Grade 1P,5377,2021-01-13,Test
2104,1052,Grade 2,6702,2021-01-08,Training
2785,1099,Grade 1P,3905,2021-01-23,Training
2735,1053,Grade W1P,8441,2020-12-29,Training
5442,1151,Grade 1,1044,2021-01-06,Test
1693,1171,Grade 2,2913,2020-12-04,Training
750,1086,Grade 2,7339,2021-01-23,Training
2192,1052,Grade 2,3692,2021-01-08,Training
195,1039,Grade 1P,5896,2021-01-14,Training
3790,1041,Grade 1P,15535,2021-01-20,Training
4215,1151,Grade 1,1407,2020-12-31,Training
5866,1171,Grade 1P,2785,2021-01-27,Test
807,1098,Grade A,7204,2021-01-23,Training
4031,1078,Grade B1,4246,2021-01-07,Training
4318,1052,Grade 1P,17203,2020-12-04,Training
3968,1060,Grade B1,6131,2021-01-07,Training
5195,1099,Grade 1P,8624,2020-12-01,Test
649,1041,Grade 1,16864,2020-12-10,Training
5954,1041,Grade 2,10629,2020-12-15,Test
6111,1053,Grade B1,3979,2020-12-29,Test
2368,1099,Grade 2,11405,2021-01-11,Training
5773,1030,Grade B1,427,2020-12-31,Test
120,1098,Grade 2,4710,2020-12-17,Training
1782,1171,Grade 2,134,2020-12-04,Training
3074,1099,Grade 1,4920,2021-01-06,Training
6245,1041,Grade 1,5242,2021-01-18,Test
2140,1052,Grade 2,2173,2021-01-08,Training
2893,1045,,7392,2021-01-01,Training
3995,1060,Grade B1,2117,2021-01-07,Training
134,1086,Grade 1,1709,2020-12-29,Training
5948,1041,Grade 2,10688,2020-12-15,Test
3040,1001,Grade 1,4006,2020-12-23,Training
2738,1053,Grade W1P,1586,2020-12-29,Training
62,1086,Grade 2,15429,2020-12-01,Training
4357,1052,Grade B1,3127,2020-12-04,Training
